latitude,longitude,label
9.6911715,77.2715559,coconut farm
9.689039,77.2736139,not coconut farm
9.677097,77.2736139,not coconut farm
9.6869065,77.2791019,partly coconut farm
9.683068,77.2773869,not coconut farm
9.694157,77.2677829,coconut farm
9.689039,77.2588649,coconut farm
9.696716,77.2773869,partly coconut farm
9.692451,77.2708699,partly coconut farm
9.6877595,77.2598939,coconut farm
9.6894655,77.2794449,not coconut farm
9.678803,77.2808169,coconut farm
9.6775235,77.2746429,not coconut farm
9.6911715,77.2818459,partly coconut farm
9.685627,77.2588649,coconut farm
9.6792295,77.2653819,not coconut farm
9.6997015,77.2681259,not coconut farm
9.68648,77.2712129,coconut farm
9.6843475,77.2818459,not coconut farm
9.6877595,77.2821889,not coconut farm
9.687333,77.2767009,coconut farm
9.6852005,77.2749859,partly coconut farm
9.6775235,77.2650389,not coconut farm
9.6886125,77.2643529,not coconut farm
9.696716,77.2561209,not coconut farm
9.6903185,77.2701839,not coconut farm
9.697569,77.2612659,not coconut farm
9.6954365,77.2749859,not coconut farm
9.699275,77.2736139,not coconut farm
9.6920245,77.2712129,coconut farm
9.682215,77.2773869,not coconut farm
9.700128,77.2760149,coconut farm
9.6886125,77.2701839,not coconut farm
9.687333,77.2694979,partly coconut farm
9.6911715,77.2588649,partly coconut farm
9.6834945,77.2729279,partly coconut farm
9.6869065,77.2725849,coconut farm
9.679656,77.2794449,partly coconut farm
9.700981,77.2629809,not coconut farm
9.6843475,77.2616089,partly coconut farm
9.700128,77.2609229,not coconut farm
9.6979955,77.2780729,partly coconut farm
9.6877595,77.2670969,not coconut farm
9.691598,77.2856189,not coconut farm
9.678803,77.2729279,partly coconut farm
9.68648,77.2773869,not coconut farm
9.694157,77.2691549,coconut farm
9.694157,77.2760149,not coconut farm
9.6988485,77.2643529,not coconut farm
9.685627,77.2578359,coconut farm
9.6886125,77.2749859,coconut farm
9.676244,77.2756719,partly coconut farm
9.694157,77.2791019,not coconut farm
9.6988485,77.2839039,partly coconut farm
9.691598,77.2701839,partly coconut farm
9.6783765,77.2657249,not coconut farm
9.676244,77.2784159,partly coconut farm
9.6834945,77.2636669,coconut farm
9.685627,77.2712129,partly coconut farm
9.683068,77.2677829,partly coconut farm
9.6852005,77.2568069,coconut farm
9.6826415,77.2677829,coconut farm
9.6954365,77.2801309,not coconut farm
9.679656,77.2616089,coconut farm
9.68648,77.2763579,coconut farm
9.690745,77.2866479,not coconut farm
9.6903185,77.2619519,coconut farm
9.6979955,77.2746429,not coconut farm
9.698422,77.2701839,partly coconut farm
9.696716,77.2777299,not coconut farm
9.7005545,77.2674399,not coconut farm
9.691598,77.2863049,not coconut farm
9.696716,77.2863049,not coconut farm
9.6954365,77.2742999,not coconut farm
9.6962895,77.2712129,partly coconut farm
9.6792295,77.2739569,partly coconut farm
9.683068,77.2619519,coconut farm
9.683921,77.2664109,not coconut farm
9.676244,77.2729279,not coconut farm
9.6962895,77.2797879,not coconut farm
9.6988485,77.2701839,not coconut farm
9.694157,77.2670969,coconut farm
9.6792295,77.2626379,partly coconut farm
9.6817885,77.2619519,coconut farm
9.6809355,77.2633239,not coconut farm
9.68648,77.2619519,not coconut farm
9.696716,77.2664109,not coconut farm
9.6954365,77.2571499,coconut farm
9.6800825,77.2688119,not coconut farm
9.698422,77.2749859,coconut farm
9.684774,77.2650389,coconut farm
9.681362,77.2588649,partly coconut farm
9.682215,77.2825319,partly coconut farm
9.6860535,77.2643529,coconut farm
9.6834945,77.2821889,not coconut farm
9.6852005,77.2609229,not coconut farm
9.700128,77.2712129,partly coconut farm
9.701834,77.2605799,not coconut farm
9.685627,77.2557779,coconut farm
9.6775235,77.2598939,partly coconut farm
9.694157,77.2753289,not coconut farm
9.679656,77.2640099,not coconut farm
9.6783765,77.2794449,partly coconut farm
9.6817885,77.2739569,not coconut farm
9.689892,77.2636669,not coconut farm
9.690745,77.2626379,partly coconut farm
9.677097,77.2763579,partly coconut farm
9.6988485,77.2609229,not coconut farm
9.6979955,77.2646959,not coconut farm
9.688186,77.2797879,not coconut farm
9.682215,77.2797879,partly coconut farm
9.6775235,77.2694979,partly coconut farm
9.6997015,77.2612659,partly coconut farm
9.6758175,77.2794449,partly coconut farm
9.695863,77.2835609,not coconut farm
9.6817885,77.2592079,partly coconut farm
9.684774,77.2722419,not coconut farm
9.6852005,77.2756719,coconut farm
9.6971425,77.2602369,not coconut farm
9.6860535,77.2749859,partly coconut farm
9.693304,77.2581789,partly coconut farm
9.683068,77.2595509,partly coconut farm
9.688186,77.2657249,partly coconut farm
9.6937305,77.2739569,coconut farm
9.6800825,77.2568069,coconut farm
9.687333,77.2845899,not coconut farm
9.6800825,77.2640099,not coconut farm
9.688186,77.2585219,coconut farm
9.6988485,77.2667539,not coconut farm
9.696716,77.2694979,coconut farm
9.7005545,77.2691549,not coconut farm
9.677097,77.2657249,not coconut farm
9.6792295,77.2794449,not coconut farm
9.6928775,77.2859619,not coconut farm
9.6971425,77.2578359,not coconut farm
9.6979955,77.2622949,not coconut farm
9.692451,77.2571499,not coconut farm
9.6962895,77.2653819,not coconut farm
9.6937305,77.2636669,not coconut farm
9.69501,77.2698409,not coconut farm
9.693304,77.2749859,coconut farm
9.69501,77.2581789,partly coconut farm
9.6826415,77.2554349,coconut farm
9.68648,77.2770439,partly coconut farm
9.6928775,77.2794449,partly coconut farm
9.6860535,77.2715559,coconut farm
9.6945835,77.2777299,not coconut farm
9.690745,77.2736139,partly coconut farm
9.689892,77.2681259,coconut farm
9.6920245,77.2801309,partly coconut farm
9.698422,77.2622949,not coconut farm
9.698422,77.2646959,not coconut farm
9.678803,77.2797879,partly coconut farm
9.7005545,77.2581789,not coconut farm
9.6979955,77.2660679,not coconut farm
9.689892,77.2574929,partly coconut farm
9.6758175,77.2736139,partly coconut farm
9.683068,77.2626379,coconut farm
9.7005545,77.2688119,not coconut farm
9.6792295,77.2787589,not coconut farm
9.681362,77.2653819,not coconut farm
9.6954365,77.2770439,partly coconut farm
9.689892,77.2818459,not coconut farm
9.6945835,77.2859619,not coconut farm
9.6894655,77.2664109,not coconut farm
9.679656,77.2742999,not coconut farm
9.6928775,77.2722419,partly coconut farm
9.6783765,77.2588649,coconut farm
9.697569,77.2646959,not coconut farm
9.6894655,77.2852759,not coconut farm
9.699275,77.2646959,not coconut farm
9.685627,77.2667539,coconut farm
9.68648,77.2626379,not coconut farm
9.6886125,77.2574929,coconut farm
9.682215,77.2664109,not coconut farm
9.696716,77.2708699,coconut farm
9.684774,77.2619519,not coconut farm
9.689892,77.2801309,not coconut farm
9.6809355,77.2732709,not coconut farm
9.69501,77.2736139,not coconut farm
9.6911715,77.2643529,not coconut farm
9.6792295,77.2581789,coconut farm
9.7014075,77.2612659,not coconut farm
9.6962895,77.2849329,not coconut farm
9.692451,77.2753289,partly coconut farm
9.6954365,77.2849329,not coconut farm
9.7005545,77.2708699,coconut farm
9.6843475,77.2835609,not coconut farm
9.698422,77.2863049,not coconut farm
9.6766705,77.2763579,partly coconut farm
9.6937305,77.2780729,partly coconut farm
9.6775235,77.2585219,coconut farm
9.698422,77.2568069,not coconut farm
9.697569,77.2777299,not coconut farm
9.6894655,77.2791019,not coconut farm
9.681362,77.2729279,not coconut farm
9.69501,77.2670969,partly coconut farm
9.700128,77.2694979,not coconut farm
9.700981,77.2664109,not coconut farm
9.694157,77.2674399,coconut farm
9.6783765,77.2564639,coconut farm
9.679656,77.2691549,partly coconut farm
9.6920245,77.2592079,not coconut farm
9.684774,77.2616089,not coconut farm
9.697569,77.2598939,not coconut farm
9.6954365,77.2825319,not coconut farm
9.677097,77.2609229,not coconut farm
9.678803,77.2736139,partly coconut farm
9.6886125,77.2698409,not coconut farm
9.689892,77.2622949,partly coconut farm
9.6911715,77.2739569,coconut farm
9.6886125,77.2588649,coconut farm
9.675391,77.2763579,not coconut farm
9.683921,77.2763579,partly coconut farm
9.681362,77.2811599,partly coconut farm
9.68648,77.2698409,coconut farm
9.701834,77.2571499,not coconut farm
9.6928775,77.2691549,partly coconut farm
9.6792295,77.2688119,partly coconut farm
9.683921,77.2818459,partly coconut farm
9.6928775,77.2725849,coconut farm
9.6792295,77.2763579,not coconut farm
9.684774,77.2688119,not coconut farm
9.6775235,77.2749859,partly coconut farm
9.6962895,77.2890489,not coconut farm
9.6979955,77.2794449,partly coconut farm
9.680509,77.2760149,not coconut farm
9.683068,77.2760149,partly coconut farm
9.693304,77.2605799,coconut farm
9.683068,77.2561209,coconut farm
9.698422,77.2609229,not coconut farm
9.6971425,77.2804739,not coconut farm
9.676244,77.2760149,partly coconut farm
9.6766705,77.2712129,partly coconut farm
9.7005545,77.2640099,not coconut farm
9.6800825,77.2660679,partly coconut farm
9.68648,77.2561209,partly coconut farm
9.696716,77.2791019,not coconut farm
9.6783765,77.2784159,not coconut farm
9.699275,77.2705269,not coconut farm
9.6800825,77.2784159,not coconut farm
9.6954365,77.2705269,coconut farm
9.6962895,77.2643529,not coconut farm
9.679656,77.2767009,not coconut farm
9.6962895,77.2722419,not coconut farm
9.6800825,77.2616089,coconut farm
9.6937305,77.2612659,partly coconut farm
9.6869065,77.2588649,coconut farm
9.679656,77.2746429,not coconut farm
9.6783765,77.2571499,partly coconut farm
9.682215,77.2578359,coconut farm
9.683921,77.2670969,not coconut farm
9.683921,77.2640099,coconut farm
9.6826415,77.2598939,coconut farm
9.6843475,77.2609229,partly coconut farm
9.689039,77.2636669,not coconut farm
9.6937305,77.2629809,not coconut farm
9.6775235,77.2684689,not coconut farm
9.683921,77.2694979,partly coconut farm
9.679656,77.2712129,partly coconut farm
9.6920245,77.2787589,coconut farm
9.6971425,77.2797879,not coconut farm
9.6911715,77.2578359,not coconut farm
9.6945835,77.2804739,not coconut farm
9.687333,77.2839039,not coconut farm
9.6971425,77.2828749,coconut farm
9.6988485,77.2835609,partly coconut farm
9.6809355,77.2571499,coconut farm
9.6911715,77.2616089,partly coconut farm
9.678803,77.2749859,partly coconut farm
9.681362,77.2763579,not coconut farm
9.6817885,77.2832179,not coconut farm
9.6877595,77.2760149,coconut farm
9.688186,77.2643529,not coconut farm
9.691598,77.2574929,not coconut farm
9.6997015,77.2574929,not coconut farm
9.688186,77.2815029,not coconut farm
9.6809355,77.2585219,coconut farm
9.6817885,77.2732709,not coconut farm
9.700981,77.2643529,not coconut farm
9.6817885,77.2557779,coconut farm
9.696716,77.2633239,not coconut farm
9.69501,77.2643529,not coconut farm
9.692451,77.2561209,not coconut farm
9.700981,77.2667539,not coconut farm
9.6962895,77.2657249,not coconut farm
9.697569,77.2859619,not coconut farm
9.6954365,77.2653819,not coconut farm
9.689039,77.2818459,not coconut farm
9.695863,77.2794449,not coconut farm
9.6971425,77.2839039,not coconut farm
9.683068,77.2835609,not coconut farm
9.6877595,77.2804739,not coconut farm
9.680509,77.2592079,not coconut farm
9.6826415,77.2640099,partly coconut farm
9.683921,77.2839039,partly coconut farm
9.678803,77.2674399,partly coconut farm
9.697569,77.2794449,not coconut farm
9.6894655,77.2588649,coconut farm
9.6920245,77.2633239,not coconut farm
9.6800825,77.2718989,not coconut farm
9.6826415,77.2828749,not coconut farm
9.6911715,77.2797879,partly coconut farm
9.696716,77.2732709,not coconut farm
9.6988485,77.2749859,partly coconut farm
9.676244,77.2705269,not coconut farm
9.6894655,77.2670969,partly coconut farm
9.688186,77.2612659,not coconut farm
9.6920245,77.2794449,partly coconut farm
9.676244,77.2725849,not coconut farm
9.692451,77.2773869,coconut farm
9.699275,77.2660679,not coconut farm
9.6800825,77.2715559,not coconut farm
9.692451,77.2592079,not coconut farm
9.6877595,77.2756719,coconut farm
9.685627,77.2742999,not coconut farm
9.699275,77.2670969,not coconut farm
9.6843475,77.2557779,coconut farm
9.6886125,77.2780729,partly coconut farm
9.6894655,77.2749859,coconut farm
9.6775235,77.2688119,not coconut farm
9.6792295,77.2718989,partly coconut farm
9.687333,77.2677829,partly coconut farm
9.683921,77.2602369,not coconut farm
9.697569,77.2811599,partly coconut farm
9.677097,77.2640099,partly coconut farm
9.692451,77.2622949,not coconut farm
9.6877595,77.2609229,not coconut farm
9.6817885,77.2808169,not coconut farm
9.692451,77.2839039,not coconut farm
9.6928775,77.2760149,partly coconut farm
9.678803,77.2657249,not coconut farm
9.696716,77.2760149,not coconut farm
9.6928775,77.2787589,partly coconut farm
9.67795,77.2794449,partly coconut farm
9.6894655,77.2622949,partly coconut farm
9.6809355,77.2643529,partly coconut farm
9.691598,77.2650389,not coconut farm
9.684774,77.2797879,not coconut farm
9.6954365,77.2602369,coconut farm
9.692451,77.2852759,not coconut farm
9.695863,77.2609229,not coconut farm
9.693304,77.2767009,not coconut farm
9.6979955,77.2691549,partly coconut farm
9.698422,77.2605799,not coconut farm
9.699275,77.2753289,partly coconut farm
9.6843475,77.2801309,not coconut farm
9.684774,77.2588649,partly coconut farm
9.6886125,77.2626379,coconut farm
9.697569,77.2715559,partly coconut farm
9.689892,77.2708699,coconut farm
9.67795,77.2688119,partly coconut farm
9.691598,77.2595509,coconut farm
9.682215,77.2701839,not coconut farm
9.677097,77.2612659,partly coconut farm
9.6800825,77.2808169,partly coconut farm
9.6775235,77.2578359,partly coconut farm
9.677097,77.2725849,partly coconut farm
9.6817885,77.2791019,partly coconut farm
9.6937305,77.2677829,coconut farm
9.6954365,77.2845899,not coconut farm
9.697569,77.2739569,partly coconut farm
9.6945835,77.2612659,coconut farm
9.6911715,77.2849329,not coconut farm
9.688186,77.2557779,coconut farm
9.687333,77.2640099,coconut farm
9.6852005,77.2691549,not coconut farm
9.6886125,77.2578359,coconut farm
9.688186,77.2574929,coconut farm
9.689892,77.2646959,not coconut farm
9.6954365,77.2794449,not coconut farm
9.675391,77.2773869,partly coconut farm
9.6783765,77.2715559,partly coconut farm
9.69501,77.2622949,coconut farm
9.6911715,77.2784159,coconut farm
9.687333,77.2811599,not coconut farm
9.6834945,77.2664109,partly coconut farm
9.697569,77.2664109,not coconut farm
9.683068,77.2808169,partly coconut farm
9.6920245,77.2571499,not coconut farm
9.6783765,77.2592079,coconut farm
9.695863,77.2561209,not coconut farm
9.6945835,77.2732709,coconut farm
9.6928775,77.2561209,not coconut farm
9.6979955,77.2609229,not coconut farm
9.684774,77.2718989,partly coconut farm
9.684774,77.2804739,not coconut farm
9.677097,77.2660679,not coconut farm
9.689892,77.2667539,not coconut farm
9.682215,77.2622949,coconut farm
9.6877595,77.2616089,partly coconut farm
9.6783765,77.2609229,coconut farm
9.6834945,77.2640099,coconut farm
9.692451,77.2626379,not coconut farm
9.6894655,77.2688119,coconut farm
9.6843475,77.2756719,partly coconut farm
9.697569,77.2581789,not coconut farm
9.6758175,77.2718989,not coconut farm
9.699275,77.2784159,coconut farm
9.6775235,77.2571499,not coconut farm
9.6783765,77.2701839,not coconut farm
9.682215,77.2557779,coconut farm
9.699275,77.2581789,not coconut farm
9.7022605,77.2609229,not coconut farm
9.699275,77.2797879,coconut farm
9.6937305,77.2821889,not coconut farm
9.6903185,77.2839039,not coconut farm
9.696716,77.2612659,not coconut farm
9.6826415,77.2650389,coconut farm
9.6852005,77.2784159,not coconut farm
9.6877595,77.2791019,not coconut farm
9.700128,77.2574929,not coconut farm
9.6852005,77.2770439,not coconut farm
9.683921,77.2636669,coconut farm
9.6962895,77.2694979,coconut farm
9.6817885,77.2718989,not coconut farm
9.695863,77.2674399,not coconut farm
9.6979955,77.2568069,partly coconut farm
9.694157,77.2698409,partly coconut farm
9.6937305,77.2681259,coconut farm
9.6800825,77.2598939,partly coconut farm
9.698422,77.2828749,not coconut farm
9.6937305,77.2578359,partly coconut farm
9.678803,77.2588649,coconut farm
9.681362,77.2688119,coconut farm
9.687333,77.2756719,coconut farm
9.6971425,77.2893919,partly coconut farm
9.685627,77.2794449,not coconut farm
9.6826415,77.2732709,partly coconut farm
9.6792295,77.2681259,not coconut farm
9.6843475,77.2646959,coconut farm
9.6920245,77.2739569,partly coconut farm
9.683921,77.2787589,not coconut farm
9.6869065,77.2852759,not coconut farm
9.6911715,77.2670969,partly coconut farm
9.677097,77.2619519,partly coconut farm
9.690745,77.2684689,partly coconut farm
9.6826415,77.2722419,not coconut farm
9.681362,77.2767009,not coconut farm
9.699275,77.2650389,not coconut farm
9.67795,77.2633239,partly coconut farm
9.6809355,77.2794449,not coconut farm
9.698422,77.2818459,partly coconut farm
9.6877595,77.2633239,coconut farm
9.689892,77.2725849,not coconut farm
9.6962895,77.2746429,not coconut farm
9.695863,77.2605799,partly coconut farm
9.700128,77.2698409,not coconut farm
9.681362,77.2561209,coconut farm
9.67795,77.2804739,partly coconut farm
9.6800825,77.2578359,coconut farm
9.6775235,77.2619519,partly coconut farm
9.697569,77.2742999,not coconut farm
9.697569,77.2564639,not coconut farm
